LIPID,CLASS,CHAINS,OTHER,LIPID_NAME_CLEAN,QUANTIFIER,Q1,Q3,RT,Area_SPL,SB_ratio,Conc_SPL,CV_TQC,CV_BQC,CV_SPL,D_ratio,r.squared_1,r.squared_2,p.value_1,p.value_2
CE 22:6,CE,22:6,NA,CE 22:6,TRUE,714.6,369.3,7.016666667,452487.576,97.3410422326241,0.887126855715924,18.608896417726594,9.433655266642745,59.446691342792825,0.15649033252647596,0.5840612417098918,0.6591679650984671,0.07682269550862593,0.04974907056779636
CE 24:0,CE,24:0,NA,CE 24:0,TRUE,754.7,369.3,7.833333333,158.528372,1.365723220866257,0.9470909518109475,64.70285154331104,26.020264518799607,69.23370016392573,0.34253134294393184,0.6761334865407119,0.2644035420652426,0.044573231258523915,0.2966756208742393
CE 24:1,CE,24:1,NA,CE 24:1,TRUE,752.7,369.3,7.683333333,416.2574033,6.313495207613936,0.8800142266569247,44.009911924517546,22.333341610207448,52.593381579125676,0.4578069684256427,0.9184574753667886,0.6992516074836748,0.0025645059911926335,0.0380425369700929
CE 24:4,CE,24:4,NA,CE 24:4,TRUE,746.7,369.3,7.366666667,2509.734525,37.820623705510634,0.8122947406698273,27.15278665923067,16.42594251903826,38.61555174551702,0.5024083634423396,0.8840087964215873,0.9777796592024809,0.0052541051675164445,1.8654262223916388e-4
CE 24:5,CE,24:5,NA,CE 24:5,TRUE,744.7,369.3,7.25,1960.226749,15.639061489605863,0.8390951158053064,28.839458606824486,15.808108963091469,52.73791628515131,0.3086998600154214,0.8717387108512136,0.6234536497475042,0.006453687038301804,0.06175041926132734
CE 24:6,CE,24:6,NA,CE 24:6,TRUE,742.7,369.3,7.166666667,860.9086346,172.8767385177526,0.7081420411393271,28.24450397253201,18.9677110074373,78.25987463298102,0.2661803048378573,0.7193569715854446,0.9020879128245087,0.032837283089076096,0.003719290532586796
Cer d18:0/16:0,Cer,d18:0/16:0,NA,Cer d18:0/16:0,TRUE,540.5,522.5,5.066666667,9816.040685,13.833922398267621,0.9171516520022636,16.849269973826278,8.968580796462057,30.517651559577246,0.3039430963861487,0.8754453483953136,0.9568335553920383,0.006077707676605295,7.090588405846254e-4
Cer d18:0/18:0,Cer,d18:0/18:0,NA,Cer d18:0/18:0,TRUE,568.6,550.6,5.416666667,9668.953544,4.91551208425264,0.9198449613865411,25.294529180451786,13.342666252224255,49.3182141446057,0.2709933841493074,0.9352529061087391,0.9194616889394163,0.001607290488041377,0.0025008350781365015
Cer d18:0/20:0,Cer,d18:0/20:0,NA,Cer d18:0/20:0,TRUE,596.6,578.6,5.733333333,11242.27001,8.740707352780056,0.8924241015604018,12.682327544357669,6.904072707359438,39.537050714123595,0.1861121276042864,0.9805903447826806,0.9157226587160922,1.421996651104912e-4,0.0027420851312668698
Cer d18:0/22:0,Cer,d18:0/22:0,NA,Cer d18:0/22:0,TRUE,624.6,606.6,6,58532.38112,35.34420555488977,0.9037401469566296,10.95935584498636,6.288715515891003,41.51510757915209,0.16011103060122092,0.9922883769284252,0.988787498177227,2.2358499290264906e-5,4.732239836925567e-5
Cer d18:0/24:0,Cer,d18:0/24:0,NA,Cer d18:0/24:0,TRUE,652.7,634.7,6.233333333,87084.50823,34.262675398047755,0.8844659177559311,11.028327978380604,5.554228131315055,38.023566241261065,0.15554300166740434,0.9543824993144816,0.9750014278385318,7.925387006660019e-4,2.3632894484659376e-4
Cer d18:0/24:1,Cer,d18:0/24:1,NA,Cer d18:0/24:1,TRUE,650.6,632.6,6.15,801791.474,97.55061813904565,0.9029121783458437,10.631652177745288,5.645334926215059,25.291238288661823,0.24466766422267627,0.9959871330753952,0.9737444977304608,6.046758589765417e-6,2.608031923412495e-4
Cer d18:1/12:0 (ISTD),Cer,d18:1/12:0,(ISTD),Cer d18:1/12:0,TRUE,482.4,264.2,4.15,1568568.265,0.803965058858875,1.016567507576159,11.458836532725439,6.718822919635495,11.811796360592155,0.5525671402668628,0.9758624008156057,0.9750462122358847,2.20266036109564e-4,2.3547936069670232e-4
Cer d18:1/16:0,Cer,d18:1/16:0,NA,Cer d18:1/16:0,TRUE,538.5,264.3,4.933333333,59384.75132,53.120122975500486,0.9420585998150725,14.390607742196549,7.809113830680641,21.569430188686127,0.38151528504745397,0.9788555097567013,0.8557858431807055,1.6885449114877187e-4,0.008207745439022735
Cer d18:1/17:0,Cer,d18:1/17:0,NA,Cer d18:1/17:0,TRUE,552.6,264.3,5.1,766.8558799,2.449054134497241,1.0744005749192076,59.681217697014496,35.59417241710875,60.25695088500767,0.5024724281748393,0.5181882369203568,0.20022646680115214,0.10673026868875365,0.3735972581548647
Cer d18:1/18:0,Cer,d18:1/18:0,NA,Cer d18:1/18:0,TRUE,566.6,264.3,5.283333333,29896.98868,19.692266087432834,0.8796914115783793,15.972534135923045,7.794429524947215,39.100218076007906,0.21474714863952357,0.9481534113646947,0.9295348563556699,0.0010259729920679855,0.0019075559541047384
Cer d18:1/20:0,Cer,d18:1/20:0,NA,Cer d18:1/20:0,TRUE,594.6,264.3,5.616666667,36006.76703,65.8147103318535,0.9198584442499792,17.01721387462254,8.5051777205912,31.589590421310255,0.2855268591981738,0.9533454013875715,0.9580579389697174,8.292820444116671e-4,6.691227701600303e-4
Cer d18:1/22:0,Cer,d18:1/22:0,NA,Cer d18:1/22:0,TRUE,622.6,264.3,5.883333333,378859.7631,390.32851705844575,0.9067427646421232,11.421674379869206,7.329202242093885,29.806500577269784,0.2683788394068578,0.9973669188544572,0.9906356678921256,2.602203937595107e-6,3.298720813613441e-5
Cer d18:1/24:0,Cer,d18:1/24:0,NA,Cer d18:1/24:0,TRUE,650.6,264.3,6.15,1590448.668,113.65584565208088,0.8927157306339016,10.630903173840913,5.699625401399641,25.976419493066814,0.24231685826186009,0.9880680981505401,0.9842307405891596,5.360263580421958e-5,9.374563932498251e-5
Cer d18:1/24:1,Cer,d18:1/24:1,NA,Cer d18:1/24:1,TRUE,648.6,264.3,5.883333333,504646.5701,820.0430628200633,0.8684583753523214,11.274114019476997,5.440148855561767,27.114506234074433,0.22402722290774338,0.9944603472857879,0.9845758272871077,1.1529223470492702e-5,8.967712112338452e-5
Cer d18:1/25:0 (ISTD),Cer,d18:1/25:0,(ISTD),Cer d18:1/25:0,TRUE,664.4,264.2,6.266666667,985580.8398,1.0485369128238473,1.0000000000000002,6.625810757646395e-14,8.062801566585291e-14,7.463431600786728e-14,1.0803075579516777,0.989429598292702,0.9653851724305166,4.2048539489983524e-5,4.546075683629631e-4
Cer d18:1/26:0,Cer,d18:1/26:0,NA,Cer d18:1/26:0,TRUE,678.7,264.4,6.383333333,15737.65938,7.117414058416147,0.9086967423026873,11.619929588201794,5.9579450502920235,22.398100316914483,0.2896382054230856,0.9910415208362126,0.9929075676398055,3.0185706050514305e-5,1.8908248525560106e-5
Cer d18:2/16:0,Cer,d18:2/16:0,NA,Cer d18:2/16:0,TRUE,536.7,262.4,4.616666667,3408.257092,21.95966553161581,0.8995010167095638,30.370973988663113,15.903138539263045,34.37581133780399,0.5058213440443143,0.8728750562814738,0.9059717276754244,0.006337165904316867,0.003425276466591989
Cer d18:2/22:0,Cer,d18:2/22:0,NA,Cer d18:2/22:0,TRUE,620.7,262.4,5.666666667,41796.00037,483.6177662528946,0.8680235495886245,13.995786344361349,6.037325492505962,35.69409710320216,0.1841215304695611,0.9878559898366718,0.984734310751984,5.552928056545029e-5,8.783902537638067e-5
